threshold,precision,recall,f1,costo_q,alertas_por_100k
0.01797749084479168,0.11039484286865431,0.9133333333333333,0.196980589503954,759960.0,28019.869044931133
0.018031683475632197,0.11072198275862069,0.9133333333333333,0.19750120134550697,757980.0,27937.081357718067
0.01810991055778192,0.11105106727911375,0.9133333333333333,0.19802457239219465,756000.0,27854.293670505005
0.01818104286634228,0.11138211382113822,0.9133333333333333,0.19855072463768117,754020.0,27771.50598329194
0.018279788234625824,0.11171513998369122,0.9133333333333333,0.19907968031000242,752040.0,27688.718296078874
0.01834169130486446,0.11205016357688113,0.9133333333333333,0.19961146187469644,750060.0,27605.93060886581
0.01842166991144997,0.11238720262510254,0.9133333333333333,0.20014609203798392,748080.0,27523.142921652743
0.01848746385769341,0.11272627537026879,0.9133333333333333,0.20068359375,746100.0,27440.355234439678
0.018537772666668777,0.11306740027510316,0.9133333333333333,0.20122399020807832,744120.0,27357.567547226612
0.018591984631437034,0.11341059602649006,0.9133333333333333,0.20176730486008837,742140.0,27274.779860013547
0.01864939533216683,0.11375588153888735,0.9133333333333333,0.20231356140782672,740160.0,27191.992172800485
0.01869104112524409,0.11410327595780122,0.9133333333333333,0.20286278381046396,738180.0,27109.20448558742
0.018746359520915475,0.11448467966573816,0.9133333333333333,0.20346534653465345,736020.0,27018.890644991345
0.018811459846645808,0.11483654652137469,0.9133333333333333,0.20402084884586746,734040.0,26936.10295777828
0.01888157969769276,0.11519058295964126,0.9133333333333333,0.20457939273270284,732060.0,26853.315270565214
0.018969329027617596,0.11554680910879955,0.9133333333333333,0.20514100324432244,730080.0,26770.52758335215
0.0190237491007942,0.11590524534686972,0.9133333333333333,0.2057057057057057,728100.0,26687.739896139083
0.019107788690819527,0.11626591230551626,0.9133333333333333,0.20627352572145546,726120.0,26604.95220892602
0.019157602850951465,0.11662883087400681,0.9133333333333333,0.20684448917966783,724140.0,26522.164521712955
0.019228766901395095,0.11699402220324509,0.9133333333333333,0.20741862225586677,722160.0,26439.37683449989
0.019321791999989492,0.11707595659623073,0.9111111111111111,0.2074898785425101,724560.0,26356.589147286824
0.01936715430416676,0.11744485820681753,0.9111111111111111,0.20806901801573205,722580.0,26273.80146007376
0.01945943603521295,0.11781609195402298,0.9111111111111111,0.20865139949109415,720600.0,26191.01377286069
